Delhi,Timestamp
1407.81,2024-07-06 03:30:00
1372.85,2024-07-06 03:45:00
1376.04,2024-07-06 04:00:00
1360.39,2024-07-06 04:15:00
1506.92,2024-07-06 04:30:00
1563.86,2024-07-06 04:45:00
1634.59,2024-07-06 05:00:00
1824.08,2024-07-06 05:15:00
2017.87,2024-07-06 05:30:00
2199.69,2024-07-06 05:45:00
2407.11,2024-07-06 06:00:00
2587.68,2024-07-06 06:15:00
2945.37,2024-07-06 06:30:00
3164.82,2024-07-06 06:45:00
3281.99,2024-07-06 07:00:00
3634.66,2024-07-06 07:15:00
3643.88,2024-07-06 07:30:00
3976.12,2024-07-06 07:45:00
3879.49,2024-07-06 08:00:00
3839.75,2024-07-06 08:15:00
3748.03,2024-07-06 08:30:00
3543.47,2024-07-06 08:45:00
3143.36,2024-07-06 09:00:00
3008.43,2024-07-06 09:15:00
2629.8,2024-07-06 09:30:00
2106.19,2024-07-06 09:45:00
1898.25,2024-07-06 10:00:00
1713.01,2024-07-06 10:15:00
1426.92,2024-07-06 10:30:00
1128.18,2024-07-06 10:45:00
1033.41,2024-07-06 11:00:00
844.13,2024-07-06 11:15:00
761.23,2024-07-06 11:30:00
771.02,2024-07-06 11:45:00
660.33,2024-07-06 12:00:00
606.52,2024-07-06 12:15:00
614.42,2024-07-06 12:30:00
599.59,2024-07-06 12:45:00
625.72,2024-07-06 13:00:00
625.6,2024-07-06 13:15:00
647.57,2024-07-06 13:30:00
681.12,2024-07-06 13:45:00
729.77,2024-07-06 14:00:00
767.13,2024-07-06 14:15:00
826.12,2024-07-06 14:30:00
968.41,2024-07-06 14:45:00
1082.71,2024-07-06 15:00:00
1236.64,2024-07-06 15:15:00
1358.96,2024-07-06 15:30:00
1575.91,2024-07-06 15:45:00
1832.42,2024-07-06 16:00:00
2124.96,2024-07-06 16:15:00
2432.2,2024-07-06 16:30:00
2686.98,2024-07-06 16:45:00
2991.16,2024-07-06 17:00:00
3480.49,2024-07-06 17:15:00
3520.38,2024-07-06 17:30:00
3816.18,2024-07-06 17:45:00
3890.22,2024-07-06 18:00:00
4312.07,2024-07-06 18:15:00
4542.0,2024-07-06 18:30:00
4673.33,2024-07-06 18:45:00
4601.43,2024-07-06 19:00:00
4828.92,2024-07-06 19:15:00
4635.46,2024-07-06 19:30:00
4286.64,2024-07-06 19:45:00
4146.89,2024-07-06 20:00:00
3760.91,2024-07-06 20:15:00
3576.68,2024-07-06 20:30:00
3239.23,2024-07-06 20:45:00
3011.6,2024-07-06 21:00:00
2736.69,2024-07-06 21:15:00
2388.92,2024-07-06 21:30:00
2073.9,2024-07-06 21:45:00
1856.98,2024-07-06 22:00:00
1559.59,2024-07-06 22:15:00
1388.48,2024-07-06 22:30:00
1294.36,2024-07-06 22:45:00
1059.3,2024-07-06 23:00:00
954.54,2024-07-06 23:15:00
799.2,2024-07-06 23:30:00
804.75,2024-07-06 23:45:00
1098.31,2021-08-06 00:00:00
1139.92,2021-08-06 00:15:00
1265.88,2021-08-06 00:30:00
1314.12,2021-08-06 00:45:00
1240.0,2021-08-06 01:00:00
1348.18,2021-08-06 01:15:00
1455.14,2021-08-06 01:30:00
1377.68,2021-08-06 01:45:00
1365.43,2021-08-06 02:00:00
1397.69,2021-08-06 02:15:00
1419.12,2021-08-06 02:30:00
1414.72,2021-08-06 02:45:00
1416.53,2021-08-06 03:00:00
1352.04,2021-08-06 03:15:00
1452.66,2021-08-06 03:30:00
1498.5,2021-08-06 03:45:00
1516.02,2021-08-06 04:00:00
1428.45,2021-08-06 04:15:00
1587.71,2021-08-06 04:30:00
1635.44,2021-08-06 04:45:00
1687.95,2021-08-06 05:00:00
1855.14,2021-08-06 05:15:00
1985.84,2021-08-06 05:30:00
2285.44,2021-08-06 05:45:00
2466.05,2021-08-06 06:00:00
2789.77,2021-08-06 06:15:00
3076.1,2021-08-06 06:30:00
3210.23,2021-08-06 06:45:00
3466.61,2021-08-06 07:00:00
3721.42,2021-08-06 07:15:00
3936.12,2021-08-06 07:30:00
4240.92,2021-08-06 07:45:00
4105.55,2021-08-06 08:00:00
4044.31,2021-08-06 08:15:00
3866.51,2021-08-06 08:30:00
3739.28,2021-08-06 08:45:00
3329.05,2021-08-06 09:00:00
2965.85,2021-08-06 09:15:00
2634.81,2021-08-06 09:30:00
2383.34,2021-08-06 09:45:00
2131.79,2021-08-06 10:00:00
1691.67,2021-08-06 10:15:00
1446.87,2021-08-06 10:30:00
1228.59,2021-08-06 10:45:00
1049.46,2021-08-06 11:00:00
963.84,2021-08-06 11:15:00
847.53,2021-08-06 11:30:00
754.6,2021-08-06 11:45:00
720.12,2021-08-06 12:00:00
685.56,2021-08-06 12:15:00
642.34,2021-08-06 12:30:00
630.01,2021-08-06 12:45:00
596.41,2021-08-06 13:00:00
687.84,2021-08-06 13:15:00
661.77,2021-08-06 13:30:00
724.21,2021-08-06 13:45:00
804.02,2021-08-06 14:00:00
804.67,2021-08-06 14:15:00
921.23,2021-08-06 14:30:00
1035.94,2021-08-06 14:45:00
1173.71,2021-08-06 15:00:00
1311.98,2021-08-06 15:15:00
1453.77,2021-08-06 15:30:00
1761.47,2021-08-06 15:45:00
1897.55,2021-08-06 16:00:00
2299.34,2021-08-06 16:15:00
2558.47,2021-08-06 16:30:00
2782.22,2021-08-06 16:45:00
3100.24,2021-08-06 17:00:00
3341.85,2021-08-06 17:15:00
3806.09,2021-08-06 17:30:00
3845.6,2021-08-06 17:45:00
4157.9,2021-08-06 18:00:00
4700.8,2021-08-06 18:15:00
4686.38,2021-08-06 18:30:00
4951.48,2021-08-06 18:45:00
4714.72,2021-08-06 19:00:00
4886.59,2021-08-06 19:15:00
4672.42,2021-08-06 19:30:00
4406.35,2021-08-06 19:45:00
4247.84,2021-08-06 20:00:00
4008.51,2021-08-06 20:15:00
3882.13,2021-08-06 20:30:00
3500.27,2021-08-06 20:45:00
3355.72,2021-08-06 21:00:00
2883.17,2021-08-06 21:15:00
2447.46,2021-08-06 21:30:00
2123.61,2021-08-06 21:45:00
2060.9,2021-08-06 22:00:00
1675.27,2021-08-06 22:15:00
1490.34,2021-08-06 22:30:00
1254.68,2021-08-06 22:45:00
1140.23,2021-08-06 23:00:00
1044.0,2021-08-06 23:15:00
980.84,2021-08-06 23:30:00
793.62,2021-08-06 23:45:00
916.19,2023-08-06 00:00:00
993.45,2023-08-06 00:15:00
962.01,2023-08-06 00:30:00
1014.34,2023-08-06 00:45:00
1041.28,2023-08-06 01:00:00
1007.29,2023-08-06 01:15:00
1059.08,2023-08-06 01:30:00
1084.74,2023-08-06 01:45:00
1098.78,2023-08-06 02:00:00
1101.51,2023-08-06 02:15:00
1084.06,2023-08-06 02:30:00
1130.31,2023-08-06 02:45:00
1143.49,2023-08-06 03:00:00
1197.0,2023-08-06 03:15:00
1156.5,2023-08-06 03:30:00
1169.82,2023-08-06 03:45:00
1176.24,2023-08-06 04:00:00
1290.36,2023-08-06 04:15:00
1276.22,2023-08-06 04:30:00
1280.25,2023-08-06 04:45:00
1372.63,2023-08-06 05:00:00
1465.61,2023-08-06 05:15:00
1582.26,2023-08-06 05:30:00
1722.44,2023-08-06 05:45:00
1873.51,2023-08-06 06:00:00
2127.34,2023-08-06 06:15:00
2447.24,2023-08-06 06:30:00
2550.91,2023-08-06 06:45:00
2814.94,2023-08-06 07:00:00
2920.31,2023-08-06 07:15:00
3094.97,2023-08-06 07:30:00
3163.09,2023-08-06 07:45:00
3301.41,2023-08-06 08:00:00
3160.73,2023-08-06 08:15:00
3200.53,2023-08-06 08:30:00
2784.75,2023-08-06 08:45:00
2660.61,2023-08-06 09:00:00
2564.83,2023-08-06 09:15:00
2122.44,2023-08-06 09:30:00
1845.2,2023-08-06 09:45:00
1463.67,2023-08-06 10:00:00
1357.17,2023-08-06 10:15:00
1148.27,2023-08-06 10:30:00
1025.76,2023-08-06 10:45:00
855.38,2023-08-06 11:00:00
721.47,2023-08-06 11:15:00
677.21,2023-08-06 11:30:00
583.64,2023-08-06 11:45:00
550.45,2023-08-06 12:00:00
549.09,2023-08-06 12:15:00
540.27,2023-08-06 12:30:00
504.26,2023-08-06 12:45:00
495.61,2023-08-06 13:00:00
537.54,2023-08-06 13:15:00
528.56,2023-08-06 13:30:00
561.62,2023-08-06 13:45:00
621.71,2023-08-06 14:00:00
637.45,2023-08-06 14:15:00
728.94,2023-08-06 14:30:00
807.51,2023-08-06 14:45:00
970.44,2023-08-06 15:00:00
1088.06,2023-08-06 15:15:00
1235.3,2023-08-06 15:30:00
1382.84,2023-08-06 15:45:00
1605.16,2023-08-06 16:00:00
1719.15,2023-08-06 16:15:00
1956.16,2023-08-06 16:30:00
2273.19,2023-08-06 16:45:00
2581.83,2023-08-06 17:00:00
2746.25,2023-08-06 17:15:00
2931.67,2023-08-06 17:30:00
3153.74,2023-08-06 17:45:00
3268.73,2023-08-06 18:00:00
3717.83,2023-08-06 18:15:00
3799.75,2023-08-06 18:30:00
3894.54,2023-08-06 18:45:00
3831.34,2023-08-06 19:00:00
3839.29,2023-08-06 19:15:00
3711.42,2023-08-06 19:30:00
3597.57,2023-08-06 19:45:00
3282.54,2023-08-06 20:00:00
3214.12,2023-08-06 20:15:00
3129.05,2023-08-06 20:30:00
2753.43,2023-08-06 20:45:00
2577.04,2023-08-06 21:00:00
2174.65,2023-08-06 21:15:00
1975.95,2023-08-06 21:30:00
1764.14,2023-08-06 21:45:00
1587.45,2023-08-06 22:00:00
1397.73,2023-08-06 22:15:00
1151.86,2023-08-06 22:30:00
1001.85,2023-08-06 22:45:00
896.57,2023-08-06 23:00:00
817.08,2023-08-06 23:15:00
689.19,2023-08-06 23:30:00
656.54,2023-08-06 23:45:00
1239.35,2021-09-06 00:00:00
1350.24,2021-09-06 00:15:00
1296.32,2021-09-06 00:30:00
1380.15,2021-09-06 00:45:00
1358.37,2021-09-06 01:00:00
1386.57,2021-09-06 01:15:00
1341.86,2021-09-06 01:30:00
1375.74,2021-09-06 01:45:00
1427.95,2021-09-06 02:00:00
1601.75,2021-09-06 02:15:00
1480.25,2021-09-06 02:30:00
1538.83,2021-09-06 02:45:00
1534.86,2021-09-06 03:00:00
1487.69,2021-09-06 03:15:00
1562.65,2021-09-06 03:30:00
1513.08,2021-09-06 03:45:00
1487.85,2021-09-06 04:00:00
1617.0,2021-09-06 04:15:00
1724.26,2021-09-06 04:30:00
1735.21,2021-09-06 04:45:00
1825.57,2021-09-06 05:00:00
1822.36,2021-09-06 05:15:00
2087.64,2021-09-06 05:30:00
2362.9,2021-09-06 05:45:00
2651.78,2021-09-06 06:00:00
2890.87,2021-09-06 06:15:00
3194.41,2021-09-06 06:30:00
3662.4,2021-09-06 06:45:00
3871.82,2021-09-06 07:00:00
4198.71,2021-09-06 07:15:00
4053.48,2021-09-06 07:30:00
4270.5,2021-09-06 07:45:00
4321.23,2021-09-06 08:00:00
4345.03,2021-09-06 08:15:00
3963.72,2021-09-06 08:30:00
3810.52,2021-09-06 08:45:00
3571.64,2021-09-06 09:00:00
3226.27,2021-09-06 09:15:00
2873.06,2021-09-06 09:30:00
2598.75,2021-09-06 09:45:00
2219.62,2021-09-06 10:00:00
1818.87,2021-09-06 10:15:00
1627.78,2021-09-06 10:30:00
1389.89,2021-09-06 10:45:00
1104.88,2021-09-06 11:00:00
1051.74,2021-09-06 11:15:00
860.34,2021-09-06 11:30:00
799.48,2021-09-06 11:45:00
756.98,2021-09-06 12:00:00
731.34,2021-09-06 12:15:00
716.53,2021-09-06 12:30:00
689.53,2021-09-06 12:45:00
683.46,2021-09-06 13:00:00
666.09,2021-09-06 13:15:00
735.1,2021-09-06 13:30:00
755.44,2021-09-06 13:45:00
813.36,2021-09-06 14:00:00
887.54,2021-09-06 14:15:00
961.83,2021-09-06 14:30:00
1082.23,2021-09-06 14:45:00
1217.81,2021-09-06 15:00:00
1390.02,2021-09-06 15:15:00
1538.4,2021-09-06 15:30:00
1740.89,2021-09-06 15:45:00
2064.59,2021-09-06 16:00:00
2410.67,2021-09-06 16:15:00
2678.1,2021-09-06 16:30:00
3132.43,2021-09-06 16:45:00
3297.57,2021-09-06 17:00:00
3666.38,2021-09-06 17:15:00
4086.35,2021-09-06 17:30:00
4062.45,2021-09-06 17:45:00
4782.97,2021-09-06 18:00:00
4954.88,2021-09-06 18:15:00
5174.25,2021-09-06 18:30:00
5029.81,2021-09-06 18:45:00
5283.5,2021-09-06 19:00:00
5112.48,2021-09-06 19:15:00
5098.49,2021-09-06 19:30:00
4986.33,2021-09-06 19:45:00
4435.26,2021-09-06 20:00:00
4169.6,2021-09-06 20:15:00
4087.78,2021-09-06 20:30:00
3680.94,2021-09-06 20:45:00
3460.77,2021-09-06 21:00:00
2917.79,2021-09-06 21:15:00
2539.67,2021-09-06 21:30:00
2340.16,2021-09-06 21:45:00
2072.11,2021-09-06 22:00:00
1795.41,2021-09-06 22:15:00
1522.77,2021-09-06 22:30:00
1404.82,2021-09-06 22:45:00
1192.14,2021-09-06 23:00:00
1109.21,2021-09-06 23:15:00
985.06,2021-09-06 23:30:00
874.51,2021-09-06 23:45:00
1221.82,2022-09-06 00:00:00
1258.71,2022-09-06 00:15:00
1322.7,2022-09-06 00:30:00
1297.73,2022-09-06 00:45:00
1371.52,2022-09-06 01:00:00
1390.56,2022-09-06 01:15:00
1378.87,2022-09-06 01:30:00
1463.56,2022-09-06 01:45:00
1444.53,2022-09-06 02:00:00
1531.01,2022-09-06 02:15:00
1454.57,2022-09-06 02:30:00
1515.38,2022-09-06 02:45:00
1572.86,2022-09-06 03:00:00
1575.63,2022-09-06 03:15:00
1589.27,2022-09-06 03:30:00
1529.45,2022-09-06 03:45:00
1543.45,2022-09-06 04:00:00
1652.87,2022-09-06 04:15:00
1696.65,2022-09-06 04:30:00
1775.33,2022-09-06 04:45:00
1777.64,2022-09-06 05:00:00
2002.64,2022-09-06 05:15:00
2267.84,2022-09-06 05:30:00
2327.53,2022-09-06 05:45:00
2627.96,2022-09-06 06:00:00
2999.4,2022-09-06 06:15:00
3368.07,2022-09-06 06:30:00
3515.19,2022-09-06 06:45:00
3898.37,2022-09-06 07:00:00
3947.99,2022-09-06 07:15:00
4293.66,2022-09-06 07:30:00
4299.5,2022-09-06 07:45:00
4257.27,2022-09-06 08:00:00
4463.08,2022-09-06 08:15:00
4000.15,2022-09-06 08:30:00
3817.69,2022-09-06 08:45:00
3597.31,2022-09-06 09:00:00
3157.24,2022-09-06 09:15:00
2866.61,2022-09-06 09:30:00
2534.47,2022-09-06 09:45:00
2224.28,2022-09-06 10:00:00
1871.36,2022-09-06 10:15:00
1573.2,2022-09-06 10:30:00
1295.64,2022-09-06 10:45:00
1138.44,2022-09-06 11:00:00
982.3,2022-09-06 11:15:00
928.97,2022-09-06 11:30:00
801.39,2022-09-06 11:45:00
762.44,2022-09-06 12:00:00
722.4,2022-09-06 12:15:00
672.7,2022-09-06 12:30:00
687.46,2022-09-06 12:45:00
703.33,2022-09-06 13:00:00
697.22,2022-09-06 13:15:00
745.26,2022-09-06 13:30:00
741.51,2022-09-06 13:45:00
836.67,2022-09-06 14:00:00
859.95,2022-09-06 14:15:00
961.1,2022-09-06 14:30:00
972.35,2022-09-06 14:45:00
1253.21,2022-09-06 15:00:00
1490.36,2022-09-06 15:15:00
1710.07,2022-09-06 15:30:00
1827.42,2022-09-06 15:45:00
2060.75,2022-09-06 16:00:00
2371.81,2022-09-06 16:15:00
2634.67,2022-09-06 16:30:00
2920.84,2022-09-06 16:45:00
3388.43,2022-09-06 17:00:00
3736.34,2022-09-06 17:15:00
4158.1,2022-09-06 17:30:00
4536.64,2022-09-06 17:45:00
4373.25,2022-09-06 18:00:00
4690.42,2022-09-06 18:15:00
4845.53,2022-09-06 18:30:00
4987.78,2022-09-06 18:45:00
5335.29,2022-09-06 19:00:00
5083.16,2022-09-06 19:15:00
5125.88,2022-09-06 19:30:00
4913.52,2022-09-06 19:45:00
4684.39,2022-09-06 20:00:00
4593.78,2022-09-06 20:15:00
4150.76,2022-09-06 20:30:00
3736.55,2022-09-06 20:45:00
3417.29,2022-09-06 21:00:00
3060.44,2022-09-06 21:15:00
2819.33,2022-09-06 21:30:00
2263.17,2022-09-06 21:45:00
2045.48,2022-09-06 22:00:00
1795.95,2022-09-06 22:15:00
1530.44,2022-09-06 22:30:00
1386.28,2022-09-06 22:45:00
1137.46,2022-09-06 23:00:00
1090.12,2022-09-06 23:15:00
953.1,2022-09-06 23:30:00
850.49,2022-09-06 23:45:00
1165.43,2023-09-06 00:00:00
1272.69,2023-09-06 00:15:00
1235.49,2023-09-06 00:30:00
1232.5,2023-09-06 00:45:00
1338.24,2023-09-06 01:00:00
1358.43,2023-09-06 01:15:00
1346.48,2023-09-06 01:30:00
1462.54,2023-09-06 01:45:00
1393.26,2023-09-06 02:00:00
1380.78,2023-09-06 02:15:00
1409.24,2023-09-06 02:30:00
1470.15,2023-09-06 02:45:00
1532.88,2023-09-06 03:00:00
1473.11,2023-09-06 03:15:00
1422.27,2023-09-06 03:30:00
1479.48,2023-09-06 03:45:00
1536.23,2023-09-06 04:00:00
1518.89,2023-09-06 04:15:00
1567.82,2023-09-06 04:30:00
1661.31,2023-09-06 04:45:00
1661.59,2023-09-06 05:00:00
1897.5,2023-09-06 05:15:00
2192.58,2023-09-06 05:30:00
2272.4,2023-09-06 05:45:00
2632.07,2023-09-06 06:00:00
2856.23,2023-09-06 06:15:00
2978.76,2023-09-06 06:30:00
3480.16,2023-09-06 06:45:00
3749.36,2023-09-06 07:00:00
3791.91,2023-09-06 07:15:00
4317.8,2023-09-06 07:30:00
4217.98,2023-09-06 07:45:00
4168.17,2023-09-06 08:00:00
3862.53,2023-09-06 08:15:00
3925.63,2023-09-06 08:30:00
3457.94,2023-09-06 08:45:00
3497.63,2023-09-06 09:00:00
3023.44,2023-09-06 09:15:00
2724.18,2023-09-06 09:30:00
2439.3,2023-09-06 09:45:00
2006.5,2023-09-06 10:00:00
1709.31,2023-09-06 10:15:00
1499.23,2023-09-06 10:30:00
1212.68,2023-09-06 10:45:00
1096.1,2023-09-06 11:00:00
970.89,2023-09-06 11:15:00
844.06,2023-09-06 11:30:00
758.48,2023-09-06 11:45:00
685.1,2023-09-06 12:00:00
662.91,2023-09-06 12:15:00
659.87,2023-09-06 12:30:00
644.64,2023-09-06 12:45:00
663.01,2023-09-06 13:00:00
668.87,2023-09-06 13:15:00
710.53,2023-09-06 13:30:00
688.18,2023-09-06 13:45:00
849.28,2023-09-06 14:00:00
825.67,2023-09-06 14:15:00
953.27,2023-09-06 14:30:00
1005.3,2023-09-06 14:45:00
1249.45,2023-09-06 15:00:00
1360.93,2023-09-06 15:15:00
1514.83,2023-09-06 15:30:00
1638.64,2023-09-06 15:45:00
1875.99,2023-09-06 16:00:00
2244.74,2023-09-06 16:15:00
2495.23,2023-09-06 16:30:00
2870.05,2023-09-06 16:45:00
3192.46,2023-09-06 17:00:00
3472.2,2023-09-06 17:15:00
3914.12,2023-09-06 17:30:00
4065.63,2023-09-06 17:45:00
4555.11,2023-09-06 18:00:00
4407.57,2023-09-06 18:15:00
4838.11,2023-09-06 18:30:00
4825.47,2023-09-06 18:45:00
5075.87,2023-09-06 19:00:00
5005.37,2023-09-06 19:15:00
4654.98,2023-09-06 19:30:00
5070.3,2023-09-06 19:45:00
4459.23,2023-09-06 20:00:00
4030.33,2023-09-06 20:15:00
4033.04,2023-09-06 20:30:00
3582.46,2023-09-06 20:45:00
3313.27,2023-09-06 21:00:00
2894.72,2023-09-06 21:15:00
2467.77,2023-09-06 21:30:00
2378.44,2023-09-06 21:45:00
2003.92,2023-09-06 22:00:00
1763.35,2023-09-06 22:15:00
1460.58,2023-09-06 22:30:00
1310.74,2023-09-06 22:45:00
1170.23,2023-09-06 23:00:00
982.59,2023-09-06 23:15:00
924.43,2023-09-06 23:30:00
818.42,2023-09-06 23:45:00
1210.94,2024-09-06 00:00:00
1271.59,2024-09-06 00:15:00
1285.9,2024-09-06 00:30:00
1274.32,2024-09-06 00:45:00
1404.02,2024-09-06 01:00:00
1423.6,2024-09-06 01:15:00
1504.45,2024-09-06 01:30:00
1473.0,2024-09-06 01:45:00
1539.05,2024-09-06 02:00:00
1473.45,2024-09-06 02:15:00
1502.31,2024-09-06 02:30:00
1623.87,2024-09-06 02:45:00
1502.14,2024-09-06 03:00:00
1545.07,2024-09-06 03:15:00
1543.57,2024-09-06 03:30:00
1556.38,2024-09-06 03:45:00
1577.8,2024-09-06 04:00:00
1655.3,2024-09-06 04:15:00
1621.52,2024-09-06 04:30:00
1791.61,2024-09-06 04:45:00
1880.02,2024-09-06 05:00:00
2055.09,2024-09-06 05:15:00
2178.79,2024-09-06 05:30:00
2446.82,2024-09-06 05:45:00
2820.8,2024-09-06 06:00:00
2806.66,2024-09-06 06:15:00
3289.47,2024-09-06 06:30:00
3558.27,2024-09-06 06:45:00
4085.59,2024-09-06 07:00:00
4177.95,2024-09-06 07:15:00
4174.38,2024-09-06 07:30:00
4243.03,2024-09-06 07:45:00
4580.43,2024-09-06 08:00:00
4384.9,2024-09-06 08:15:00
4165.12,2024-09-06 08:30:00
3905.49,2024-09-06 08:45:00
3503.32,2024-09-06 09:00:00
3194.73,2024-09-06 09:15:00
2863.61,2024-09-06 09:30:00
2317.84,2024-09-06 09:45:00
2076.23,2024-09-06 10:00:00
1909.37,2024-09-06 10:15:00
1595.59,2024-09-06 10:30:00
1349.12,2024-09-06 10:45:00
1121.91,2024-09-06 11:00:00
994.24,2024-09-06 11:15:00
892.71,2024-09-06 11:30:00
768.22,2024-09-06 11:45:00
731.86,2024-09-06 12:00:00
716.42,2024-09-06 12:15:00
697.57,2024-09-06 12:30:00
714.32,2024-09-06 12:45:00
689.8,2024-09-06 13:00:00
694.88,2024-09-06 13:15:00
687.7,2024-09-06 13:30:00
777.99,2024-09-06 13:45:00
867.24,2024-09-06 14:00:00
939.75,2024-09-06 14:15:00
965.07,2024-09-06 14:30:00
1102.67,2024-09-06 14:45:00
1276.12,2024-09-06 15:00:00
1346.79,2024-09-06 15:15:00
1573.17,2024-09-06 15:30:00
1833.93,2024-09-06 15:45:00
2021.2,2024-09-06 16:00:00
2351.61,2024-09-06 16:15:00
2526.47,2024-09-06 16:30:00
3103.75,2024-09-06 16:45:00
3337.48,2024-09-06 17:00:00
3671.21,2024-09-06 17:15:00
4169.1,2024-09-06 17:30:00
4598.16,2024-09-06 17:45:00
4426.77,2024-09-06 18:00:00
5010.44,2024-09-06 18:15:00
5245.31,2024-09-06 18:30:00
5447.78,2024-09-06 18:45:00
5044.37,2024-09-06 19:00:00
4990.68,2024-09-06 19:15:00
5217.75,2024-09-06 19:30:00
5168.89,2024-09-06 19:45:00
4457.53,2024-09-06 20:00:00
4498.02,2024-09-06 20:15:00
4014.48,2024-09-06 20:30:00
3772.26,2024-09-06 20:45:00
3490.26,2024-09-06 21:00:00
2948.06,2024-09-06 21:15:00
2570.39,2024-09-06 21:30:00
2410.49,2024-09-06 21:45:00
2056.72,2024-09-06 22:00:00
1817.89,2024-09-06 22:15:00
1605.68,2024-09-06 22:30:00
1398.97,2024-09-06 22:45:00
1270.78,2024-09-06 23:00:00
1076.92,2024-09-06 23:15:00
989.96,2024-09-06 23:30:00
868.48,2024-09-06 23:45:00
1080.57,2021-10-06 00:00:00
1105.83,2021-10-06 00:15:00
1228.47,2021-10-06 00:30:00
1228.72,2021-10-06 00:45:00
1164.62,2021-10-06 01:00:00
1154.92,2021-10-06 01:15:00
1308.51,2021-10-06 01:30:00
1286.28,2021-10-06 01:45:00
1234.43,2021-10-06 02:00:00
1299.06,2021-10-06 02:15:00
1337.96,2021-10-06 02:30:00
1351.31,2021-10-06 02:45:00
1287.33,2021-10-06 03:00:00
1308.27,2021-10-06 03:15:00
1337.5,2021-10-06 03:30:00
1386.57,2021-10-06 03:45:00
1319.63,2021-10-06 04:00:00
1446.83,2021-10-06 04:15:00
1421.21,2021-10-06 04:30:00
1515.55,2021-10-06 04:45:00
1575.92,2021-10-06 05:00:00
1743.96,2021-10-06 05:15:00
1870.5,2021-10-06 05:30:00
2090.39,2021-10-06 05:45:00
2279.93,2021-10-06 06:00:00
2516.42,2021-10-06 06:15:00
2889.92,2021-10-06 06:30:00
3124.49,2021-10-06 06:45:00
3333.55,2021-10-06 07:00:00
3534.74,2021-10-06 07:15:00
3853.85,2021-10-06 07:30:00
3590.62,2021-10-06 07:45:00
3928.62,2021-10-06 08:00:00
3741.8,2021-10-06 08:15:00
3665.62,2021-10-06 08:30:00
3506.62,2021-10-06 08:45:00
3067.18,2021-10-06 09:00:00
2682.12,2021-10-06 09:15:00
2392.44,2021-10-06 09:30:00
2157.79,2021-10-06 09:45:00
1821.47,2021-10-06 10:00:00
1604.3,2021-10-06 10:15:00
1454.36,2021-10-06 10:30:00
1190.32,2021-10-06 10:45:00
988.53,2021-10-06 11:00:00
880.68,2021-10-06 11:15:00
768.79,2021-10-06 11:30:00
664.96,2021-10-06 11:45:00
625.51,2021-10-06 12:00:00
612.99,2021-10-06 12:15:00
617.49,2021-10-06 12:30:00
624.13,2021-10-06 12:45:00
607.45,2021-10-06 13:00:00
646.08,2021-10-06 13:15:00
635.14,2021-10-06 13:30:00
639.6,2021-10-06 13:45:00
745.17,2021-10-06 14:00:00
755.62,2021-10-06 14:15:00
840.55,2021-10-06 14:30:00
935.69,2021-10-06 14:45:00
1006.75,2021-10-06 15:00:00
1224.77,2021-10-06 15:15:00
1375.99,2021-10-06 15:30:00
1583.25,2021-10-06 15:45:00
1873.95,2021-10-06 16:00:00
2003.61,2021-10-06 16:15:00
2394.37,2021-10-06 16:30:00
2626.71,2021-10-06 16:45:00
3165.11,2021-10-06 17:00:00
3319.6,2021-10-06 17:15:00
3597.51,2021-10-06 17:30:00
3774.62,2021-10-06 17:45:00
4051.61,2021-10-06 18:00:00
4337.0,2021-10-06 18:15:00
4164.15,2021-10-06 18:30:00
4525.84,2021-10-06 18:45:00
4457.68,2021-10-06 19:00:00
4334.32,2021-10-06 19:15:00
4601.65,2021-10-06 19:30:00
4237.28,2021-10-06 19:45:00
3940.19,2021-10-06 20:00:00
3734.1,2021-10-06 20:15:00
3503.44,2021-10-06 20:30:00
3278.12,2021-10-06 20:45:00
3085.33,2021-10-06 21:00:00
2525.12,2021-10-06 21:15:00
2300.27,2021-10-06 21:30:00
2112.86,2021-10-06 21:45:00
1877.26,2021-10-06 22:00:00
1603.87,2021-10-06 22:15:00
1456.53,2021-10-06 22:30:00
1205.29,2021-10-06 22:45:00
1059.44,2021-10-06 23:00:00
1015.35,2021-10-06 23:15:00
897.09,2021-10-06 23:30:00
820.21,2021-10-06 23:45:00
1306.91,2022-10-06 00:00:00
1273.2,2022-10-06 00:15:00
1308.73,2022-10-06 00:30:00
1310.15,2022-10-06 00:45:00
1335.74,2022-10-06 01:00:00
1495.54,2022-10-06 01:15:00
1546.86,2022-10-06 01:30:00
1502.22,2022-10-06 01:45:00
1479.06,2022-10-06 02:00:00
1491.19,2022-10-06 02:15:00
1682.0,2022-10-06 02:30:00
1556.98,2022-10-06 02:45:00
1583.87,2022-10-06 03:00:00
1693.25,2022-10-06 03:15:00
1616.08,2022-10-06 03:30:00
1606.57,2022-10-06 03:45:00
1678.4,2022-10-06 04:00:00
1558.24,2022-10-06 04:15:00
1682.99,2022-10-06 04:30:00
1727.63,2022-10-06 04:45:00
1863.08,2022-10-06 05:00:00
2103.81,2022-10-06 05:15:00
2288.01,2022-10-06 05:30:00
2403.98,2022-10-06 05:45:00
2788.65,2022-10-06 06:00:00
3010.51,2022-10-06 06:15:00
3342.62,2022-10-06 06:30:00
3593.58,2022-10-06 06:45:00
3947.46,2022-10-06 07:00:00
4351.57,2022-10-06 07:15:00
4611.43,2022-10-06 07:30:00
